symbol,yf_symbol,akshare_symbol,name,market,sector_tags,market_cap,pe,float_pct,tags,is_loss,is_low_cap
688500.SH,688500.SH,688500,慧辰股份,CN,"AIGC概念,AI应用,AI智能体,AI语料,人工智能,华为概念,数据中心,算力概念",35.11,-31.85,97.37,【低市值】【亏损】【高流通】,1,1
300275.SZ,300275.SZ,300275,梅安森,CN,"人工智能,华为概念",35.08,79.03,88.14,【低市值】【高流通】,0,1
300148.SZ,300148.SZ,300148,天舟文化,CN,人工智能,35.08,87.1,96.56,【低市值】【高流通】,0,1
301066.SZ,301066.SZ,301066,万事利,CN,"AIGC概念,AI智能体,人工智能",35.05,58.77,99.23,【低市值】【高流通】,0,1
002363.SZ,002363.SZ,002363,隆基机械,CN,"华为汽车,无人驾驶",35.02,49.93,99.73,【低市值】【高流通】,0,1
301278.SZ,301278.SZ,301278,快可电子,CN,机器人概念,34.91,154.69,57.3,【低市值】,0,1
002722.SZ,002722.SZ,002722,物产金轮,CN,"AIGC概念,人工智能",34.91,21.17,99.99,【低市值】【高流通】,0,1
603030.SH,603030.SH,603030,全筑股份,CN,"人工智能,机器人概念",34.9,388.21,100.0,【低市值】【高流通】,0,1
301380.SZ,301380.SZ,301380,挖金客,CN,"AI应用,人工智能,信创,华为概念",34.86,77.0,79.63,【低市值】,0,1
001368.SZ,001368.SZ,001368,通达创智,CN,人工智能,34.8,26.96,95.06,【低市值】【高流通】,0,1
688509.SH,688509.SH,688509,正元地信,CN,"人工智能,信创,华为概念",34.73,-26.7,49.97,【低市值】【亏损】,1,1
002879.SZ,002879.SZ,002879,长缆科技,CN,液冷概念,34.72,640.59,71.39,【低市值】,0,1
920806.BJ,920806.BJ,920806,云星宇,CN,无人驾驶,34.55,47.26,100.0,【低市值】【高流通】,0,1
688057.SH,688057.SH,688057,金达莱,CN,机器人概念,34.42,63.8,100.0,【低市值】【高流通】,0,1
300753.SZ,300753.SZ,300753,爱朋医疗,CN,"人工智能,机器人概念",34.39,-195.78,69.73,【低市值】【亏损】,1,1
603215.SH,603215.SH,603215,比依股份,CN,AI眼镜,34.37,-52.05,99.62,【低市值】【亏损】【高流通】,1,1
688657.SH,688657.SH,688657,浩辰软件,CN,"信创,鸿蒙概念",34.33,201.69,62.65,【低市值】,0,1
688435.SH,688435.SH,688435,英方软件,CN,信创,34.26,-71.56,67.12,【低市值】【亏损】,1,1
603066.SH,603066.SH,603066,音飞储存,CN,"人工智能,华为概念,机器人概念",34.12,6.84,100.0,【低市值】【低PE】【高流通】,0,1
300479.SZ,300479.SZ,300479,神思电子,CN,"AI应用,AI智能体,人工智能,信创,华为昇腾,华为概念,机器人概念",34.11,-24.57,99.94,【低市值】【亏损】【高流通】,1,1
300366.SZ,300366.SZ,300366,ST创意,CN,"AI智能体,人工智能,信创,华为昇腾,华为概念,华为欧拉,数据中心",34.09,-15.99,87.31,【低市值】【亏损】【高流通】,1,1
002547.SZ,002547.SZ,002547,*ST春兴,CN,"华为概念,机器人概念",34.07,-17.01,97.94,【低市值】【亏损】【高流通】,1,1
002425.SZ,002425.SZ,002425,凯撒文化,CN,人工智能,34.06,71.82,96.19,【低市值】【高流通】,0,1
300659.SZ,300659.SZ,300659,中孚信息,CN,"人工智能,信创,国产芯片",34.06,-10.7,72.67,【低市值】【亏损】,1,1
920225.BJ,920225.BJ,920225,利通科技,CN,"数据中心,液冷概念",34.04,89.62,65.22,【低市值】,0,1
300306.SZ,300306.SZ,300306,远方信息,CN,"人工智能,华为概念",34.02,82.29,58.6,【低市值】,0,1
002835.SZ,002835.SZ,002835,同为股份,CN,人工智能,34.0,30.63,57.99,【低市值】,0,1
300956.SZ,300956.SZ,300956,英力股份,CN,AIPC,33.95,-149.38,97.69,【低市值】【亏损】【高流通】,1,1
301318.SZ,301318.SZ,301318,维海德,CN,"AI应用,人工智能,信创",33.91,216.33,65.62,【低市值】,0,1
002682.SZ,002682.SZ,002682,龙洲股份,CN,"人工智能,机器人概念",33.8,-18.35,100.0,【低市值】【亏损】【高流通】,1,1
001319.SZ,001319.SZ,001319,铭科精技,CN,"人形机器人,华为汽车",33.77,36.4,57.99,【低市值】,0,1
300509.SZ,300509.SZ,300509,新美星,CN,机器人概念,33.76,33.41,83.37,【低市值】【高流通】,0,1
002729.SZ,002729.SZ,002729,好利科技,CN,数据中心,33.7,87.81,95.9,【低市值】【高流通】,0,1
603956.SH,603956.SH,603956,威派格,CN,"AI应用,AI智能体,人工智能,信创,华为概念,机器人概念",33.62,-14.48,100.0,【低市值】【亏损】【高流通】,1,1
688316.SH,688316.SH,688316,青云科技-U,CN,"信创,华为概念,算力概念",33.48,-61.01,100.0,【低市值】【亏损】【高流通】,1,1
688589.SH,688589.SH,688589,力合微,CN,"人工智能,国产芯片,算力概念,鸿蒙概念",33.47,-226.66,100.0,【低市值】【亏损】【高流通】,1,1
002863.SZ,002863.SZ,002863,今飞凯达,CN,机器人概念,33.45,28.44,100.0,【低市值】【高流通】,0,1
301270.SZ,301270.SZ,301270,汉仪股份,CN,"AIGC概念,AI应用,人工智能,华为概念,鸿蒙概念",33.34,-456.09,94.49,【低市值】【亏损】【高流通】,1,1
688255.SH,688255.SH,688255,凯尔达,CN,"人形机器人,机器人概念",33.33,75.56,100.0,【低市值】【高流通】,0,1
688529.SH,688529.SH,688529,豪森智能,CN,"人工智能,人形机器人,机器人概念",33.18,-8.81,100.0,【低市值】【亏损】【高流通】,1,1
300218.SZ,300218.SZ,300218,安利股份,CN,"AI手机,华为概念",33.16,147.93,99.67,【低市值】【高流通】,0,1
920078.BJ,920078.BJ,920078,族兴新材,CN,华为汽车,33.13,87.23,17.25,【低市值】【低流通】,0,1
300560.SZ,300560.SZ,300560,中富通,CN,"AI眼镜,华为概念,算力概念,虚拟机器人",33.11,102.39,81.38,【低市值】【高流通】,0,1
603189.SH,603189.SH,603189,网达软件,CN,"AIGC概念,人工智能,信创,华为概念,多模态AI,鸿蒙概念",33.05,-163.67,100.0,【低市值】【亏损】【高流通】,1,1
002972.SZ,002972.SZ,002972,科安达,CN,"人工智能,信创",33.04,22.15,54.73,【低市值】,0,1
600302.SH,600302.SH,600302,标准股份,CN,机器人概念,33.01,-40.02,100.0,【低市值】【亏损】【高流通】,1,1
688080.SH,688080.SH,688080,映翰通,CN,"AI智能体,机器人概念",32.98,88.71,100.0,【低市值】【高流通】,0,1
300721.SZ,300721.SZ,300721,怡达股份,CN,国产芯片,32.97,191.26,83.93,【低市值】【高流通】,0,1
300884.SZ,300884.SZ,300884,狄耐克,CN,"人工智能,华为概念,机器人概念,鸿蒙概念",32.93,-421.83,75.4,【低市值】【亏损】,1,1
300824.SZ,300824.SZ,300824,北鼎股份,CN,国产芯片,32.93,25.13,96.99,【低市值】【高流通】,0,1
605189.SH,605189.SH,605189,富春染织,CN,"人形机器人,机器人执行器",32.9,11.22,100.0,【低市值】【低PE】【高流通】,0,1
301125.SZ,301125.SZ,301125,腾亚精工,CN,机器人概念,32.86,-39.56,88.65,【低市值】【亏损】【高流通】,1,1
688130.SH,688130.SH,688130,晶华微,CN,国产芯片,32.76,-185.7,49.87,【低市值】【亏损】,1,1
300844.SZ,300844.SZ,300844,山水比德,CN,"AIGC概念,人工智能",32.75,-20.92,96.4,【低市值】【亏损】【高流通】,1,1
300789.SZ,300789.SZ,300789,唐源电气,CN,"AI智能体,人工智能,数据中心,无人驾驶,机器人概念",32.73,57.28,59.32,【低市值】,0,1
301533.SZ,301533.SZ,301533,威马农机,CN,无人驾驶,32.57,100.54,28.93,【低市值】【低流通】,0,1
300795.SZ,300795.SZ,300795,米奥会展,CN,"AI智能体,AI眼镜",32.55,-32.96,58.21,【低市值】【亏损】,1,1
300902.SZ,300902.SZ,300902,国安达,CN,机器人概念,32.54,-119.37,68.64,【低市值】【亏损】,1,1
301428.SZ,301428.SZ,301428,世纪恒通,CN,"AI智能体,人工智能,华为概念,无人驾驶,鸿蒙概念",32.51,49.31,62.02,【低市值】,0,1
600560.SH,600560.SH,600560,金自天正,CN,人工智能,32.5,128.08,100.0,【低市值】【高流通】,0,1
688051.SH,688051.SH,688051,佳华科技,CN,"人工智能,华为概念,数据中心",32.5,-40.03,100.0,【低市值】【亏损】【高流通】,1,1
301023.SZ,301023.SZ,301023,奕帆传动,CN,"人形机器人,机器人执行器,机器人概念",32.45,61.8,55.7,【低市值】,0,1
300730.SZ,300730.SZ,300730,科创信息,CN,"人工智能,信创,华为概念,数据中心",32.43,-63.97,85.74,【低市值】【亏损】【高流通】,1,1
300703.SZ,300703.SZ,300703,创源股份,CN,AIGC概念,32.34,-42.22,92.17,【低市值】【亏损】【高流通】,1,1
300647.SZ,300647.SZ,300647,超频三,CN,"AI手机,液冷概念",32.33,92.74,99.85,【低市值】【高流通】,0,1
300977.SZ,300977.SZ,300977,深圳瑞捷,CN,"AI应用,人工智能,数据中心",32.15,-232.17,62.28,【低市值】【亏损】,1,1
600405.SH,600405.SH,600405,动力源,CN,"华为概念,数据中心",32.11,-22.81,99.56,【低市值】【亏损】【高流通】,1,1
301378.SZ,301378.SZ,301378,通达海,CN,"AI应用,人工智能,信创,华为概念",32.06,-19.52,47.53,【低市值】【亏损】,1,1
603721.SH,603721.SH,603721,*ST天择,CN,"AI语料,人工智能",32.02,-106.17,100.0,【低市值】【亏损】【高流通】,1,1
603330.SH,603330.SH,603330,天洋新材,CN,华为概念,32.02,237.43,94.0,【低市值】【高流通】,0,1
603089.SH,603089.SH,603089,正裕工业,CN,机器人概念,31.96,-44.68,87.06,【低市值】【亏损】【高流通】,1,1
002659.SZ,002659.SZ,002659,凯文教育,CN,"人工智能,华为概念,智谱AI概念",31.95,4140.05,100.0,【低市值】【高流通】,0,1
301320.SZ,301320.SZ,301320,豪江智能,CN,"PCB,人工智能,机器人概念,鸿蒙概念",31.92,386.25,37.48,【低市值】,0,1
688272.SH,688272.SH,688272,富吉瑞,CN,无人驾驶,31.92,-59.36,100.0,【低市值】【亏损】【高流通】,1,1
301052.SZ,301052.SZ,301052,果麦文化,CN,"AI应用,AI语料",31.9,-96.94,81.04,【低市值】【亏损】【高流通】,1,1
920720.BJ,920720.BJ,920720,吉冈精密,CN,华为汽车,31.87,78.66,27.94,【低市值】【低流通】,0,1
300989.SZ,300989.SZ,300989,蕾奥规划,CN,算力概念,31.83,-26.9,77.24,【低市值】【亏损】,1,1
301067.SZ,301067.SZ,301067,显盈科技,CN,AI眼镜,31.76,-127.01,65.64,【低市值】【亏损】,1,1
002813.SZ,002813.SZ,002813,路畅科技,CN,无人驾驶,31.75,-42.97,99.88,【低市值】【亏损】【高流通】,1,1
300565.SZ,300565.SZ,300565,科信技术,CN,数据中心,31.74,-52.32,91.39,【低市值】【亏损】【高流通】,1,1
301041.SZ,301041.SZ,301041,金百泽,CN,"PCB,机器人概念",31.74,-4433.6,74.03,【低市值】【亏损】,1,1
300359.SZ,300359.SZ,300359,全通教育,CN,华为概念,31.67,-38.95,99.99,【低市值】【亏损】【高流通】,1,1
688251.SH,688251.SH,688251,井松智能,CN,"人工智能,人形机器人,无人驾驶,机器人概念",31.66,-45.32,99.31,【低市值】【亏损】【高流通】,1,1
002542.SZ,002542.SZ,002542,*ST中岩,CN,"国产芯片,数据中心",31.61,-18.74,97.38,【低市值】【亏损】【高流通】,1,1
300335.SZ,300335.SZ,300335,迪森股份,CN,人工智能,31.48,48.98,80.53,【低市值】【高流通】,0,1
300173.SZ,300173.SZ,300173,ST福能,CN,"华为概念,数据中心",31.45,-30.77,100.0,【低市值】【亏损】【高流通】,1,1
301103.SZ,301103.SZ,301103,何氏眼科,CN,人工智能,31.37,23.99,76.97,【低市值】,0,1
920208.BJ,920208.BJ,920208,青矩技术,CN,"数据中心,虚拟机器人",31.27,44.3,76.14,【低市值】,0,1
600215.SH,600215.SH,600215,派斯林,CN,机器人概念,31.25,-34.75,100.0,【低市值】【亏损】【高流通】,1,1
300562.SZ,300562.SZ,300562,乐心医疗,CN,"AI应用,人工智能,华为概念,国产芯片",31.24,24.35,74.54,【低市值】,0,1
301418.SZ,301418.SZ,301418,协昌科技,CN,国产芯片,31.23,91.99,40.14,【低市值】,0,1
300242.SZ,300242.SZ,300242,佳云科技,CN,华为概念,31.16,-130.02,100.0,【低市值】【亏损】【高流通】,1,1
300333.SZ,300333.SZ,300333,兆日科技,CN,"信创,国产芯片,鸿蒙概念",31.15,-175.28,99.64,【低市值】【亏损】【高流通】,1,1
002862.SZ,002862.SZ,002862,实丰文化,CN,"AIGC概念,AI智能体,人工智能,机器人概念",31.13,116.49,75.15,【低市值】,0,1
301083.SZ,301083.SZ,301083,百胜智能,CN,"人工智能,机器人概念",31.11,173.56,48.13,【低市值】,0,1
300644.SZ,300644.SZ,300644,南京聚隆,CN,人形机器人,31.1,30.11,80.06,【低市值】【高流通】,0,1
002767.SZ,002767.SZ,002767,先锋电子,CN,华为概念,31.08,2333.48,86.81,【低市值】【高流通】,0,1
300813.SZ,300813.SZ,300813,泰林生物,CN,机器人概念,31.06,160.44,62.75,【低市值】,0,1
002855.SZ,002855.SZ,002855,捷荣技术,CN,华为概念,31.0,-42.04,99.92,【低市值】【亏损】【高流通】,1,1
603042.SH,603042.SH,603042,华脉科技,CN,"人工智能,数据中心",30.99,-353.58,100.0,【低市值】【亏损】【高流通】,1,1
603895.SH,603895.SH,603895,天永智能,CN,"人工智能,华为汽车,机器人概念",30.99,148.42,100.0,【低市值】【高流通】,0,1
920021.BJ,920021.BJ,920021,流金科技,CN,"AI应用,AI智能体,人工智能",30.99,134.11,80.11,【低市值】【高流通】,0,1
002771.SZ,002771.SZ,002771,真视通,CN,"AI制药（医疗）,人工智能,信创,华为概念,数据中心,液冷概念,算力概念",30.96,-58.46,83.2,【低市值】【亏损】【高流通】,1,1
300097.SZ,300097.SZ,300097,智云股份,CN,华为概念,30.96,-46.09,93.57,【低市值】【亏损】【高流通】,1,1
300052.SZ,300052.SZ,300052,中青宝,CN,"华为概念,数据中心,算力概念",30.72,-53.51,100.0,【低市值】【亏损】【高流通】,1,1
603559.SH,603559.SH,603559,ST通脉,CN,"华为概念,数据中心",30.66,113.73,100.0,【低市值】【高流通】,0,1
688450.SH,688450.SH,688450,光格科技,CN,"人工智能,机器人概念",30.61,-169.26,74.14,【低市值】【亏损】,1,1
002576.SZ,002576.SZ,002576,通达动力,CN,机器人概念,30.59,34.9,98.14,【低市值】【高流通】,0,1
301577.SZ,301577.SZ,301577,美信科技,CN,"数据中心,机器人概念",30.57,-59.25,41.84,【低市值】【亏损】,1,1
300616.SZ,300616.SZ,300616,尚品宅配,CN,"AIGC概念,AI智能体",30.56,-7.87,69.13,【低市值】【亏损】,1,1
605258.SH,605258.SH,605258,协和电子,CN,PCB,30.56,149.47,100.0,【低市值】【高流通】,0,1
603602.SH,603602.SH,603602,纵横通信,CN,"AIGC概念,华为概念,算力概念",30.45,153.3,100.0,【低市值】【高流通】,0,1
920821.BJ,920821.BJ,920821,则成电子,CN,"AI眼镜,PCB",30.44,-280.25,52.65,【低市值】【亏损】,1,1
002861.SZ,002861.SZ,002861,瀛通通讯,CN,"AI眼镜,人工智能",30.44,-28.1,80.61,【低市值】【亏损】【高流通】,1,1
002712.SZ,002712.SZ,002712,思美传媒,CN,"AI应用,人工智能",30.37,232.66,99.38,【低市值】【高流通】,0,1
300800.SZ,300800.SZ,300800,力合科技,CN,AIGC概念,30.33,50.82,98.96,【低市值】【高流通】,0,1
603677.SH,603677.SH,603677,XD奇精机,CN,机器人概念,30.32,64.94,100.0,【低市值】【高流通】,0,1
300912.SZ,300912.SZ,300912,凯龙高科,CN,"人形机器人,机器人概念",30.21,74.69,74.8,【低市值】,0,1
002420.SZ,002420.SZ,002420,毅昌科技,CN,"人形机器人,华为汽车,机器人概念",30.11,40.4,97.15,【低市值】【高流通】,0,1
301159.SZ,301159.SZ,301159,三维天地,CN,"AI应用,AI智能体,人工智能,信创,华为概念,机器人概念",30.04,-48.91,68.54,【低市值】【亏损】,1,1
605069.SH,605069.SH,605069,正和生态,CN,智谱AI概念,30.04,-58.2,100.0,【低市值】【亏损】【高流通】,1,1
300826.SZ,300826.SZ,300826,测绘股份,CN,"华为概念,算力概念,鸿蒙概念",29.98,107.37,96.17,【低市值】【高流通】,0,1
002209.SZ,002209.SZ,002209,达 意 隆,CN,机器人概念,29.97,41.25,78.54,【低市值】,0,1
002806.SZ,002806.SZ,002806,华锋股份,CN,无人驾驶,29.92,-47.07,81.94,【低市值】【亏损】【高流通】,1,1
603725.SH,603725.SH,603725,天安新材,CN,机器人概念,29.91,38.6,94.03,【低市值】【高流通】,0,1
688030.SH,688030.SH,688030,山石网科,CN,华为概念,29.87,-21.65,100.0,【低市值】【亏损】【高流通】,1,1
300995.SZ,300995.SZ,300995,奇德新材,CN,人形机器人,29.85,108.66,71.35,【低市值】,0,1
300543.SZ,300543.SZ,300543,朗科智能,CN,机器人概念,29.81,-90.11,81.67,【低市值】【亏损】【高流通】,1,1
300536.SZ,300536.SZ,300536,农尚环境,CN,"国产芯片,算力概念",29.8,-50.56,99.99,【低市值】【亏损】【高流通】,1,1
688244.SH,688244.SH,688244,永信至诚,CN,"AI应用,人工智能,信创",29.8,-31.74,100.0,【低市值】【亏损】【高流通】,1,1
920533.BJ,920533.BJ,920533,骏创科技,CN,"人形机器人,无人驾驶,机器人概念",29.79,94.43,55.93,【低市值】,0,1
300538.SZ,300538.SZ,300538,同益股份,CN,"华为概念,国产芯片",29.73,89.63,66.51,【低市值】,0,1
003001.SZ,003001.SZ,003001,中岩大地,CN,人工智能,29.73,112.36,61.66,【低市值】,0,1
688619.SH,688619.SH,688619,罗普特,CN,"AI芯片,人工智能,信创,机器人概念",29.71,-74.26,100.0,【低市值】【亏损】【高流通】,1,1
300987.SZ,300987.SZ,300987,川网传媒,CN,"AIGC概念,人工智能",29.65,341.42,100.0,【低市值】【高流通】,0,1
301287.SZ,301287.SZ,301287,康力源,CN,"AI智能体,人工智能,机器人概念",29.65,85.56,25.55,【低市值】【低流通】,0,1
300195.SZ,300195.SZ,300195,长荣股份,CN,"人工智能,信创,数据中心,机器人概念",29.57,-22.28,74.08,【低市值】【亏损】,1,1
688651.SH,688651.SH,688651,盛邦安全,CN,"华为概念,国产芯片",29.41,-46.74,43.04,【低市值】【亏损】,1,1
300907.SZ,300907.SZ,300907,康平科技,CN,机器人概念,29.38,53.42,100.0,【低市值】【高流通】,0,1
002343.SZ,002343.SZ,002343,慈文传媒,CN,"AI眼镜,AI语料",29.37,-55.91,100.0,【低市值】【亏损】【高流通】,1,1
301337.SZ,301337.SZ,301337,亚华电子,CN,"机器人概念,鸿蒙概念",29.28,-83.39,42.5,【低市值】【亏损】,1,1
301022.SZ,301022.SZ,301022,海泰科,CN,"华为汽车,机器人概念",29.26,-136.24,67.53,【低市值】【亏损】,1,1
300025.SZ,300025.SZ,300025,华星创业,CN,华为概念,29.26,-156.04,99.58,【低市值】【亏损】【高流通】,1,1
002172.SZ,002172.SZ,002172,澳洋健康,CN,人工智能,29.17,139.3,99.92,【低市值】【高流通】,0,1
300992.SZ,300992.SZ,300992,泰福泵业,CN,液冷概念,29.17,-80.54,81.28,【低市值】【亏损】【高流通】,1,1
300449.SZ,300449.SZ,300449,汉邦高科,CN,华为概念,29.11,-98.14,100.0,【低市值】【亏损】【高流通】,1,1
688246.SH,688246.SH,688246,嘉和美康,CN,"AI制药（医疗）,AI应用,信创",28.89,-50.45,100.0,【低市值】【亏损】【高流通】,1,1
920005.BJ,920005.BJ,920005,鼎佳精密,CN,AI眼镜,28.84,55.48,25.9,【低市值】【低流通】,0,1
603161.SH,603161.SH,603161,科华控股,CN,华为汽车,28.79,45.86,98.12,【低市值】【高流通】,0,1
688022.SH,688022.SH,688022,瀚川智能,CN,"华为概念,无人驾驶",28.76,-532.97,100.0,【低市值】【亏损】【高流通】,1,1
002857.SZ,002857.SZ,002857,三晖电气,CN,机器人概念,28.74,-29.08,97.98,【低市值】【亏损】【高流通】,1,1
688060.SH,688060.SH,688060,云涌科技,CN,信创,28.67,-71.7,100.0,【低市值】【亏损】【高流通】,1,1
301503.SZ,301503.SZ,301503,智迪科技,CN,"AIPC,人工智能,国产芯片,数据中心,机器人概念",28.66,157.26,40.6,【低市值】,0,1
600265.SH,600265.SH,600265,*ST景谷,CN,算力概念,28.58,-681.49,100.0,【低市值】【亏损】【高流通】,1,1
001324.SZ,001324.SZ,001324,长青科技,CN,机器人概念,28.54,57.48,59.17,【低市值】,0,1
300513.SZ,300513.SZ,300513,恒实科技,CN,"华为概念,国产芯片,机器人概念",28.48,-26.86,91.58,【低市值】【亏损】【高流通】,1,1
603331.SH,603331.SH,603331,百达精工,CN,"人形机器人,机器人概念",28.47,1173.24,100.0,【低市值】【高流通】,0,1
301314.SZ,301314.SZ,301314,科瑞思,CN,机器人概念,28.45,695.96,33.04,【低市值】,0,1
301107.SZ,301107.SZ,301107,瑜欣电子,CN,机器人概念,28.44,62.87,57.82,【低市值】,0,1
603096.SH,603096.SH,603096,新经典,CN,华为概念,28.44,34.45,100.0,【低市值】【高流通】,0,1
300784.SZ,300784.SZ,300784,利安科技,CN,机器人概念,28.38,90.99,29.9,【低市值】【低流通】,0,1
301578.SZ,301578.SZ,301578,辰奕智能,CN,"华为概念,鸿蒙概念",28.3,-161.31,28.43,【低市值】【亏损】【低流通】,1,1
300845.SZ,300845.SZ,300845,捷安高科,CN,人工智能,28.23,-50.66,69.92,【低市值】【亏损】,1,1
002949.SZ,002949.SZ,002949,华阳国际,CN,人工智能,28.21,157.88,77.47,【低市值】,0,1
688071.SH,688071.SH,688071,华依科技,CN,"人形机器人,无人驾驶,机器人概念",28.18,521.59,100.0,【低市值】【高流通】,0,1
688597.SH,688597.SH,688597,煜邦电力,CN,机器人概念,28.09,-31.3,100.0,【低市值】【亏损】【高流通】,1,1
300155.SZ,300155.SZ,300155,安居宝,CN,人工智能,28.06,-82.34,58.7,【低市值】【亏损】,1,1
002858.SZ,002858.SZ,002858,力盛体育,CN,"人工智能,多模态AI",28.03,116.17,89.93,【低市值】【高流通】,0,1
300020.SZ,300020.SZ,300020,ST银江,CN,"人工智能,华为概念,无人驾驶,机器人概念,算力概念",27.97,-9.83,96.46,【低市值】【亏损】【高流通】,1,1
688369.SH,688369.SH,688369,致远互联,CN,"人工智能,信创,华为概念",27.95,-10.75,100.0,【低市值】【亏损】【高流通】,1,1
000826.SZ,000826.SZ,000826,*ST启环,CN,"人工智能,无人驾驶",27.94,-3.85,99.99,【低市值】【亏损】【高流通】,1,1
920510.BJ,920510.BJ,920510,丰光精密,CN,"人形机器人,机器人概念",27.91,-711.76,50.97,【低市值】【亏损】,1,1
300732.SZ,300732.SZ,300732,设研院,CN,"人工智能,数据中心",27.75,-101.8,99.89,【低市值】【亏损】【高流通】,1,1
603982.SH,603982.SH,603982,泉峰汽车,CN,"华为概念,华为汽车",27.75,-6.55,93.0,【低市值】【亏损】【高流通】,1,1
301185.SZ,301185.SZ,301185,鸥玛软件,CN,"AI应用,人工智能,数据中心",27.75,181.31,90.39,【低市值】【高流通】,0,1
920010.BJ,920010.BJ,920010,凯添燃气,CN,"数据中心,算力概念",27.74,73.7,73.99,【低市值】,0,1
688113.SH,688113.SH,688113,联测科技,CN,华为汽车,27.71,24.39,100.0,【低市值】【高流通】,0,1
002388.SZ,002388.SZ,002388,新亚制程,CN,华为概念,27.68,150.65,99.11,【低市值】【高流通】,0,1
920026.BJ,920026.BJ,920026,卓兆点胶,CN,"AI眼镜,机器人概念",27.59,166.3,45.34,【低市值】,0,1
600831.SH,600831.SH,600831,广电网络,CN,"华为概念,数据中心,算力概念",27.44,-3.65,100.0,【低市值】【亏损】【高流通】,1,1
301135.SZ,301135.SZ,301135,瑞德智能,CN,"人工智能,机器人概念",27.43,-189.2,78.27,【低市值】【亏损】,1,1
300612.SZ,300612.SZ,300612,宣亚国际,CN,"AIGC概念,AI应用,AI智能体,人工智能,多模态AI",27.41,-34.77,99.68,【低市值】【亏损】【高流通】,1,1
688132.SH,688132.SH,688132,邦彦技术,CN,"AI应用,AI智能体",27.28,-15.72,100.0,【低市值】【亏损】【高流通】,1,1
300935.SZ,300935.SZ,300935,盈建科,CN,"AI应用,人工智能,信创",27.25,-26.88,75.86,【低市值】【亏损】,1,1
920961.BJ,920961.BJ,920961,创远信科,CN,"华为概念,无人驾驶,机器人概念",27.15,-76.75,72.77,【低市值】【亏损】,1,1
605186.SH,605186.SH,605186,健麾信息,CN,"机器人概念,鸿蒙概念",27.13,198.75,100.0,【低市值】【高流通】,0,1
003004.SZ,003004.SZ,003004,*ST声迅,CN,"人工智能,多模态AI",27.1,-201.01,83.97,【低市值】【亏损】【高流通】,1,1
300211.SZ,300211.SZ,300211,*ST亿通,CN,"人工智能,国产芯片",27.05,-57.05,98.21,【低市值】【亏损】【高流通】,1,1
300371.SZ,300371.SZ,300371,汇中股份,CN,华为概念,27.04,92.69,69.57,【低市值】,0,1
300555.SZ,300555.SZ,300555,ST路通,CN,人工智能,26.94,-94.09,98.99,【低市值】【亏损】【高流通】,1,1
301273.SZ,301273.SZ,301273,瑞晨环保,CN,AI芯片,26.93,-36.87,76.75,【低市值】【亏损】,1,1
301512.SZ,301512.SZ,301512,智信精密,CN,"PCB,机器人概念",26.83,-25.97,46.53,【低市值】【亏损】,1,1
300597.SZ,300597.SZ,300597,吉大通信,CN,数据中心,26.79,-127.43,99.56,【低市值】【亏损】【高流通】,1,1
600615.SH,600615.SH,600615,鑫源智造,CN,"华为汽车,机器人概念",26.78,-160.18,99.84,【低市值】【亏损】【高流通】,1,1
920223.BJ,920223.BJ,920223,荣亿精密,CN,液冷概念,26.74,-164.91,51.87,【低市值】【亏损】,1,1
300778.SZ,300778.SZ,300778,新城市,CN,华为概念,26.58,-39.04,99.97,【低市值】【亏损】【高流通】,1,1
603679.SH,603679.SH,603679,华体科技,CN,"AI应用,人工智能,华为概念,算力概念",26.56,-47.07,100.0,【低市值】【亏损】【高流通】,1,1
300387.SZ,300387.SZ,300387,富邦科技,CN,"人工智能,机器人概念",26.56,24.97,99.97,【低市值】【高流通】,0,1
300412.SZ,300412.SZ,300412,迦南科技,CN,机器人概念,26.53,-71.91,93.99,【低市值】【亏损】【高流通】,1,1
920207.BJ,920207.BJ,920207,众诚科技,CN,"AI应用,人工智能,信创,华为昇腾,华为概念",26.51,-203.86,61.08,【低市值】【亏损】,1,1
300947.SZ,300947.SZ,300947,德必集团,CN,人工智能,26.48,-346.16,99.96,【低市值】【亏损】【高流通】,1,1
300460.SZ,300460.SZ,300460,ST惠伦,CN,"AI眼镜,华为概念,华为海思,数据中心,机器人概念",26.37,-78.86,100.0,【低市值】【亏损】【高流通】,1,1
003032.SZ,003032.SZ,003032,*ST传智,CN,"华为概念,智谱AI概念,鸿蒙概念",26.32,451.32,70.69,【低市值】,0,1
920981.BJ,920981.BJ,920981,晶赛科技,CN,"华为概念,华为海思",26.3,165.36,48.79,【低市值】,0,1
300205.SZ,300205.SZ,300205,*ST天喻,CN,"人工智能,华为概念",26.28,-15.42,100.0,【低市值】【亏损】【高流通】,1,1
301024.SZ,301024.SZ,301024,霍普股份,CN,"人工智能,数据中心",26.23,-34.24,96.82,【低市值】【亏损】【高流通】,1,1
603261.SH,603261.SH,603261,*ST立航,CN,机器人概念,26.19,-53.95,100.0,【低市值】【亏损】【高流通】,1,1
000757.SZ,000757.SZ,000757,浩物股份,CN,"华为概念,华为汽车",26.05,78.69,100.0,【低市值】【高流通】,0,1
001387.SZ,001387.SZ,001387,雪祺电气,CN,PCB,25.99,55.25,62.24,【低市值】,0,1
300419.SZ,300419.SZ,300419,ST浩丰,CN,"人工智能,信创,华为概念",25.93,-71.65,100.0,【低市值】【亏损】【高流通】,1,1
